#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18731
#Date Time: 2017-10-13 13:37:24.848
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: 0 VHyst.: AutoHoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V

Time (s),Channel 1 (V)
-29.999999999999996,-2.4769052827266851
-29.992499999999996,-2.4769052827266851
-29.984999999999999,-2.4769052827266851
-29.977499999999999,-2.4769052827266851
-29.969999999999999,-2.4769052827266851
-29.962499999999999,-2.4805660757654167
-29.954999999999998,-2.4805660757654167
-29.947499999999998,-2.4769052827266851
-29.939999999999998,-2.4769052827266851
-29.932499999999997,-2.4805660757654167
-29.924999999999997,-2.4769052827266851
-29.917499999999997,-2.4769052827266851
-29.909999999999997,-2.4769052827266851
-29.902499999999996,-2.4769052827266851
-29.895,-2.4769052827266851
-29.887499999999999,-2.4769052827266851
-29.879999999999999,-2.4769052827266851
-29.872499999999999,-2.4769052827266851
-29.864999999999998,-2.4769052827266851
-29.857499999999998,-2.4769052827266851
-29.849999999999998,-2.4769052827266851
-29.842499999999998,-2.4805660757654167
-29.834999999999997,-2.4769052827266851
-29.827499999999997,-2.4769052827266851
-29.819999999999997,-2.4769052827266851
-29.812499999999996,-2.4769052827266851
-29.804999999999996,-2.4769052827266851
-29.797499999999999,-2.4769052827266851
-29.789999999999999,-2.4769052827266851
-29.782499999999999,-2.4805660757654167
-29.774999999999999,-2.4769052827266851
-29.767499999999998,-2.4769052827266851
-29.759999999999998,-2.4769052827266851
-29.752499999999998,-2.4805660757654167
-29.744999999999997,-2.4805660757654167
-29.737499999999997,-2.4805660757654167
-29.729999999999997,-2.4769052827266851
-29.722499999999997,-2.4769052827266851
-29.714999999999996,-2.4805660757654167
-29.7075,-2.4769052827266851
-29.699999999999999,-2.4769052827266851
-29.692499999999999,-2.4769052827266851
-29.684999999999999,-2.4769052827266851
-29.677499999999998,-2.4769052827266851
-29.669999999999998,-2.4769052827266851
-29.662499999999998,-2.4769052827266851
-29.654999999999998,-2.4769052827266851
-29.647499999999997,-2.4769052827266851
-29.639999999999997,-2.4769052827266851
-29.632499999999997,-2.4769052827266851
-29.624999999999996,-2.4769052827266851
-29.617499999999996,-2.4769052827266851
-29.609999999999999,-2.4769052827266851
-29.602499999999999,-2.4769052827266851
-29.594999999999999,-2.4769052827266851
-29.587499999999999,-2.4769052827266851
-29.579999999999998,-2.4769052827266851
-29.572499999999998,-2.4769052827266851
-29.564999999999998,-2.4769052827266851
-29.557499999999997,-2.4769052827266851
-29.549999999999997,-2.4805660757654167
-29.542499999999997,-2.4805660757654167
-29.534999999999997,-2.4805660757654167
-29.527499999999996,-2.4805660757654167
-29.52,-2.4805660757654167
-29.512499999999999,-2.4769052827266851
-29.504999999999999,-2.4769052827266851
-29.497499999999999,-2.4769052827266851
-29.489999999999998,-2.4769052827266851
-29.482499999999998,-2.4805660757654167
-29.474999999999998,-2.4805660757654167
-29.467499999999998,-2.4805660757654167
-29.459999999999997,-2.4805660757654167
-29.452499999999997,-2.4769052827266851
-29.444999999999997,-2.4769052827266851
-29.437499999999996,-2.4805660757654167
-29.429999999999996,-2.4769052827266869
-29.422499999999999,-2.4805660757654167
-29.414999999999999,-2.4805660757654167
-29.407499999999999,-2.4769052827266851
-29.399999999999999,-2.4805660757654167
-29.392499999999998,-2.4769052827266851
-29.384999999999998,-2.4769052827266851
-29.377499999999998,-2.4769052827266851
-29.369999999999997,-2.4769052827266851
-29.362499999999997,-2.4769052827266851
-29.354999999999997,-2.4805660757654167
-29.347499999999997,-2.4805660757654167
-29.339999999999996,-2.4769052827266851
-29.3325,-2.4805660757654167
-29.324999999999999,-2.4805660757654167
-29.317499999999999,-2.4769052827266851
-29.309999999999999,-2.4805660757654167
-29.302499999999998,-2.4805660757654167
-29.294999999999998,-2.4769052827266851
-29.287499999999998,-2.4805660757654167
-29.279999999999998,-2.4805660757654167
-29.272499999999997,-2.4805660757654167
-29.264999999999997,-2.4805660757654167
-29.257499999999997,-2.4805660757654167
-29.249999999999996,-2.4805660757654167
-29.242499999999996,-2.4805660757654167
-29.234999999999999,-2.4805660757654167
-29.227499999999999,-2.4805660757654167
-29.219999999999999,-2.4805660757654167
-29.212499999999999,-2.4805660757654167
-29.204999999999998,-2.4805660757654167
-29.197499999999998,-2.4805660757654167
-29.189999999999998,-2.4805660757654167
-29.182499999999997,-2.4805660757654167
-29.174999999999997,-2.4805660757654167
-29.167499999999997,-2.4805660757654167
-29.159999999999997,-2.4805660757654167
-29.152499999999996,-2.4805660757654167
-29.145,-2.4805660757654167
-29.137499999999999,-2.4805660757654167
-29.129999999999999,-2.4805660757654167
-29.122499999999999,-2.4805660757654167
-29.114999999999998,-2.4805660757654167
-29.107499999999998,-2.4805660757654167
-29.099999999999998,-2.4805660757654167
-29.092499999999998,-2.4805660757654167
-29.084999999999997,-2.4805660757654167
-29.077499999999997,-2.4805660757654167
-29.069999999999997,-2.4805660757654167
-29.062499999999996,-2.4805660757654167
-29.054999999999996,-2.4805660757654167
-29.047499999999999,-2.4805660757654167
-29.039999999999999,-2.4805660757654167
-29.032499999999999,-2.4805660757654167
-29.024999999999999,-2.4805660757654167
-29.017499999999998,-2.4805660757654167
-29.009999999999998,-2.4805660757654167
-29.002499999999998,-2.4805660757654167
-28.994999999999997,-2.4805660757654167
-28.987499999999997,-2.4805660757654167
-28.979999999999997,-2.4805660757654167
-28.972499999999997,-2.4805660757654167
-28.964999999999996,-2.4805660757654167
-28.9575,-2.4805660757654167
-28.949999999999999,-2.4805660757654167
-28.942499999999999,-2.4805660757654167
-28.934999999999999,-2.4805660757654167
-28.927499999999998,-2.4769052827266851
-28.919999999999998,-2.4769052827266851
-28.912499999999998,-2.4769052827266851
-28.904999999999998,-2.4769052827266851
-28.897499999999997,-2.4805660757654167
-28.889999999999997,-2.4805660757654167
-28.882499999999997,-2.4805660757654167
-28.874999999999996,-2.4769052827266851
-28.8675,-2.4769052827266851
-28.859999999999999,-2.4805660757654167
-28.852499999999999,-2.4805660757654167
-28.844999999999999,-2.4769052827266851
-28.837499999999999,-2.4769052827266851
-28.829999999999998,-2.4805660757654167
-28.822499999999998,-2.4769052827266851
-28.814999999999998,-2.4769052827266851
-28.807499999999997,-2.4805660757654167
-28.799999999999997,-2.4805660757654167
-28.792499999999997,-2.4769052827266851
-28.784999999999997,-2.4769052827266851
-28.777499999999996,-2.4805660757654167
-28.77,-2.4805660757654167
-28.762499999999999,-2.4805660757654167
-28.754999999999999,-2.4805660757654167
-28.747499999999999,-2.4805660757654167
-28.739999999999998,-2.4769052827266851
-28.732499999999998,-2.4805660757654167
-28.724999999999998,-2.4769052827266851
-28.717499999999998,-2.4769052827266851
-28.709999999999997,-2.4769052827266851
-28.702499999999997,-2.4769052827266851
-28.694999999999997,-2.4769052827266851
-28.687499999999996,-2.4769052827266851
-28.68,-2.4769052827266851
-28.672499999999999,-2.4805660757654167
-28.664999999999999,-2.4805660757654167
-28.657499999999999,-2.4769052827266851
-28.649999999999999,-2.4769052827266851
-28.642499999999998,-2.4769052827266851
-28.634999999999998,-2.4769052827266851
-28.627499999999998,-2.4769052827266851
-28.619999999999997,-2.4769052827266851
-28.612499999999997,-2.4769052827266851
-28.604999999999997,-2.4769052827266851
-28.597499999999997,-2.4769052827266851
-28.589999999999996,-2.4769052827266851
-28.5825,-2.4769052827266851
-28.574999999999999,-2.4769052827266851
-28.567499999999999,-2.4769052827266851
-28.559999999999999,-2.4769052827266851
-28.552499999999998,-2.4769052827266851
-28.544999999999998,-2.4769052827266851
-28.537499999999998,-2.4769052827266851
-28.529999999999998,-2.4769052827266851
-28.522499999999997,-2.4769052827266851
-28.514999999999997,-2.4769052827266851
-28.507499999999997,-2.4769052827266851
-28.499999999999996,-2.4769052827266851
-28.4925,-2.4769052827266851
-28.484999999999999,-2.4769052827266851
-28.477499999999999,-2.4769052827266851
-28.469999999999999,-2.4769052827266851
-28.462499999999999,-2.4769052827266851
-28.454999999999998,-2.4769052827266851
-28.447499999999998,-2.4769052827266851
-28.439999999999998,-2.4769052827266851
-28.432499999999997,-2.4769052827266851
-28.424999999999997,-2.4769052827266851
-28.417499999999997,-2.4769052827266851
-28.409999999999997,-2.4769052827266851
-28.402499999999996,-2.4769052827266851
-28.395,-2.4805660757654167
-28.387499999999999,-2.4769052827266851
-28.379999999999999,-2.4769052827266851
-28.372499999999999,-2.4769052827266851
-28.364999999999998,-2.4769052827266851
-28.357499999999998,-2.4769052827266851
-28.349999999999998,-2.4769052827266851
-28.342499999999998,-2.4769052827266851
-28.334999999999997,-2.4769052827266851
-28.327499999999997,-2.4769052827266851
-28.319999999999997,-2.4769052827266851
-28.312499999999996,-2.4769052827266851
-28.305,-2.4769052827266851
-28.297499999999999,-2.4769052827266851
-28.289999999999999,-2.4769052827266851
-28.282499999999999,-2.4769052827266851
-28.274999999999999,-2.4769052827266851
-28.267499999999998,-2.4769052827266851
-28.259999999999998,-2.4769052827266851
-28.252499999999998,-2.4769052827266851
-28.244999999999997,-2.4769052827266851
-28.237499999999997,-2.4769052827266851
-28.229999999999997,-2.4769052827266851
-28.222499999999997,-2.4769052827266851
-28.214999999999996,-2.4769052827266851
-28.2075,-2.4769052827266851
-28.199999999999999,-2.4769052827266851
-28.192499999999999,-2.4769052827266851
-28.184999999999999,-2.4769052827266851
-28.177499999999998,-2.4769052827266851
-28.169999999999998,-2.4805660757654167
-28.162499999999998,-2.4769052827266851
-28.154999999999998,-2.4769052827266851
-28.147499999999997,-2.4769052827266851
-28.139999999999997,-2.4769052827266851
-28.132499999999997,-2.4769052827266851
-28.124999999999996,-2.4769052827266851
-28.1175,-2.4769052827266851
-28.109999999999999,-2.4769052827266851
-28.102499999999999,-2.4769052827266851
-28.094999999999999,-2.4769052827266851
-28.087499999999999,-2.4769052827266851
-28.079999999999998,-2.4769052827266851
-28.072499999999998,-2.4769052827266851
-28.064999999999998,-2.4769052827266851
-28.057499999999997,-2.4769052827266851
-28.049999999999997,-2.4769052827266851
-28.042499999999997,-2.4769052827266851
-28.034999999999997,-2.4769052827266851
-28.027499999999996,-2.4769052827266851
-28.02,-2.4769052827266851
-28.012499999999999,-2.4769052827266851
-28.004999999999999,-2.4769052827266851
-27.997499999999999,-2.4769052827266851
-27.989999999999998,-2.4769052827266851
-27.982499999999998,-2.4769052827266851
-27.974999999999998,-2.4769052827266851
-27.967499999999998,-2.4769052827266851
-27.959999999999997,-2.4769052827266851
-27.952499999999997,-2.4769052827266851
-27.944999999999997,-2.4769052827266851
-27.937499999999996,-2.4769052827266851
-27.93,-2.4769052827266851
-27.922499999999999,-2.4769052827266851
-27.914999999999999,-2.4769052827266851
-27.907499999999999,-2.4769052827266851
-27.899999999999999,-2.4769052827266851
-27.892499999999998,-2.4769052827266851
-27.884999999999998,-2.4769052827266851
-27.877499999999998,-2.4769052827266851
-27.869999999999997,-2.4769052827266851
