#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18731
#Date Time: 2017-10-13 12:45:50.845
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: 0 VHyst.: AutoHoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V

Time (s),Channel 1 (V)
-29.999999999999996,2.4986333354756716
-29.992499999999996,2.5076309565959383
-29.984999999999999,2.5129628802227599
-29.977499999999999,2.5156288420361714
-29.969999999999999,2.5172950681695538
-29.962499999999999,2.5182948038495834
-29.954999999999998,2.5192945395296129
-29.947499999999998,2.5196277847562891
-29.939999999999998,2.5199610299829658
-29.932499999999997,2.520294275209642
-29.924999999999997,2.520294275209642
-29.917499999999997,2.5209607656629953
-29.909999999999997,2.5209607656629953
-29.902499999999996,2.5209607656629953
-29.895,2.5209607656629953
-29.887499999999999,2.5212940108896715
-29.879999999999999,2.5212940108896715
-29.872499999999999,2.5212940108896715
-29.864999999999998,2.5212940108896715
-29.857499999999998,2.5212940108896715
-29.849999999999998,2.5212940108896715
-29.842499999999998,2.5212940108896715
-29.834999999999997,2.5212940108896715
-29.827499999999997,2.5212940108896715
-29.819999999999997,2.5216272561163482
-29.812499999999996,2.5216272561163482
-29.804999999999996,2.5216272561163482
-29.797499999999999,2.5212940108896715
-29.789999999999999,2.5212940108896715
-29.782499999999999,2.5216272561163482
-29.774999999999999,2.5216272561163482
-29.767499999999998,2.5219605013430244
-29.759999999999998,2.5216272561163482
-29.752499999999998,2.5216272561163482
-29.744999999999997,2.5216272561163482
-29.737499999999997,2.5216272561163482
-29.729999999999997,2.5216272561163482
-29.722499999999997,2.5216272561163482
-29.714999999999996,2.5216272561163482
-29.7075,2.5216272561163482
-29.699999999999999,2.5219605013430244
-29.692499999999999,2.5212940108896715
-29.684999999999999,2.5206275204363187
-29.677499999999998,2.520294275209642
-29.669999999999998,2.520294275209642
-29.662499999999998,2.5199610299829658
-29.654999999999998,2.5199610299829658
-29.647499999999997,2.5199610299829658
-29.639999999999997,2.5206275204363187
-29.632499999999997,2.5212940108896715
-29.624999999999996,2.5216272561163482
-29.617499999999996,2.5219605013430244
-29.609999999999999,2.5219605013430244
-29.602499999999999,2.5216272561163482
-29.594999999999999,2.5216272561163482
-29.587499999999999,2.5212940108896715
-29.579999999999998,2.5209607656629953
-29.572499999999998,2.5206275204363187
-29.564999999999998,2.5206275204363187
-29.557499999999997,2.5206275204363187
-29.549999999999997,2.5206275204363187
-29.542499999999997,2.5206275204363187
-29.534999999999997,2.5212940108896715
-29.527499999999996,2.5226269917963773
-29.52,2.4486465514742006
-29.512499999999999,2.1747189751461407
-29.504999999999999,1.7908204740148448
-29.497499999999999,1.3582681697887842
-29.489999999999998,0.90272194492204683
-29.482499999999998,0.41318470693430942
-29.474999999999998,-0.13833614321525184
-29.467499999999998,-0.64386915208345996
-29.459999999999997,-1.113411676470609
-29.452499999999997,-1.5632927324838464
-29.444999999999997,-1.9691854185757893
-29.437499999999996,-2.211121453142908
-29.429999999999996,-2.3347554322399078
-29.422499999999999,-2.3984052705350853
-29.414999999999999,-2.4317297932027326
-29.407499999999999,-2.4493917902165854
-29.399999999999999,-2.458722656563527
-29.392499999999998,-2.4637213349636737
-29.384999999999998,-2.4667205420037619
-29.377499999999998,-2.4683867681371443
-29.369999999999997,-2.4690532585904972
-29.362499999999997,-2.4700529942705267
-29.354999999999997,-2.4703862394972034
-29.347499999999997,-2.4707194847238796
-29.339999999999996,-2.4707194847238796
-29.3325,-2.4710527299505562
-29.324999999999999,-2.4713859751772325
-29.317499999999999,-2.4713859751772325
-29.309999999999999,-2.4713859751772325
-29.302499999999998,-2.4717192204039091
-29.294999999999998,-2.4717192204039091
-29.287499999999998,-2.4717192204039091
-29.279999999999998,-2.4720524656305858
-29.272499999999997,-2.4720524656305858
-29.264999999999997,-2.4720524656305858
-29.257499999999997,-2.4720524656305858
-29.249999999999996,-2.4720524656305858
-29.242499999999996,-2.4720524656305858
-29.234999999999999,-2.4720524656305858
-29.227499999999999,-2.4720524656305858
-29.219999999999999,-2.4720524656305858
-29.212499999999999,-2.4720524656305858
-29.204999999999998,-2.4720524656305858
-29.197499999999998,-2.4720524656305858
-29.189999999999998,-2.472385710857262
-29.182499999999997,-2.472385710857262
-29.174999999999997,-2.472385710857262
-29.167499999999997,-2.472385710857262
-29.159999999999997,-2.472385710857262
-29.152499999999996,-2.472385710857262
-29.145,-2.472385710857262
-29.137499999999999,-2.472385710857262
-29.129999999999999,-2.472385710857262
-29.122499999999999,-2.472385710857262
-29.114999999999998,-2.472385710857262
-29.107499999999998,-2.472385710857262
-29.099999999999998,-2.472385710857262
-29.092499999999998,-2.4727189560839387
-29.084999999999997,-2.4727189560839387
-29.077499999999997,-2.4727189560839387
-29.069999999999997,-2.4727189560839387
-29.062499999999996,-2.4727189560839387
-29.054999999999996,-2.4727189560839387
-29.047499999999999,-2.4727189560839387
-29.039999999999999,-2.4727189560839387
-29.032499999999999,-2.4727189560839387
-29.024999999999999,-2.4727189560839387
-29.017499999999998,-2.4727189560839387
-29.009999999999998,-2.472385710857262
-29.002499999999998,-2.4727189560839387
-28.994999999999997,-2.4727189560839387
-28.987499999999997,-2.4727189560839387
-28.979999999999997,-2.4727189560839387
-28.972499999999997,-2.4727189560839387
-28.964999999999996,-2.4727189560839387
-28.9575,-2.4727189560839387
-28.949999999999999,-2.4727189560839387
-28.942499999999999,-2.4727189560839387
-28.934999999999999,-2.4727189560839387
-28.927499999999998,-2.4727189560839387
