#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18A12
#Date Time: 2017-11-10 14:39:56.021

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
689.11100000000056,-0.23010163706242912,-18.325014910052463,-5.5599065624367263
741.69551923803135,-0.21817299401288837,-16.637098371566566,-6.4596456928249211
798.2926455357308,-0.23699775592236325,-15.3536608384531,-6.6471829784576002
859.20857196376915,-0.17404734519876119,-14.395033209386396,-7.4984766446137456
924.77285650125339,-0.20472535650801726,-12.978647670753674,-7.0882105555867838
995.34020495962864,-0.20367777111625329,-11.458769566370641,-8.1704251651047599
1071.2923899575246,-0.28874785002409525,-10.138215168031138,-8.413617911221257
1153.0403163282806,-0.19056062030451529,-8.819238544286522,-9.0831016656871579
1241.0262441340903,-0.15637431757752968,-7.4467505070387139,-9.5790043688759425
1335.7261813133996,-0.19623845966974349,-6.1883630422885014,-10.277010586892359
1437.6524589058567,-0.33042371774835622,-4.8227799731661598,-10.796663726773414
1547.3565027869411,-0.21381260492428181,-3.5099460866882342,-10.96249026829291
1665.4318169074427,-0.18501982574975745,-2.2154317824677987,-11.689930973308595
1792.5171941772842,-0.14175379340117608,-0.92622468894737742,-12.779240028689273
1929.3001723647133,-0.16384656580737625,0.28562380791362985,-13.655210604328005
2076.5207537074116,-0.12961007171116926,1.5920160892065125,-14.488614904579583
2234.9754083588377,-0.19594376163546928,2.8666544248243158,-15.39115644612518
2405.5213833285748,-0.053515272738092187,4.1825138227387013,-16.737723452798093
2589.0813402283161,-0.24631143445514364,5.4740418451915698,-17.634652834427655
2786.6483469138311,-0.046825962858786443,6.6561292251460022,-19.007784075923865
2999.2912500280154,-0.093169947180585022,7.9629914773518085,-20.367581176567469
3228.1604575106376,-0.11920115351212632,9.2576996749571059,-21.587662251964339
3474.4941623585041,-0.05176350012858294,10.548538297247115,-23.119074694519867
3739.6250413068387,0.00021755334492215155,11.755217203678596,-24.890680190962172
4024.9874646720491,-0.036984581359406521,13.006239295888921,-26.733103119615603
4332.1252563614617,-0.080337579724717376,14.271519111358961,-28.775426992107043
4662.7000460320623,-0.060785161937129503,15.540799737349339,-30.984423600186997
5018.5002585838038,0.015195927300117856,16.73856008646262,-32.89842569015687
5401.4507896209889,-0.024069899825439299,17.996534543685179,-35.569667336628228
5813.6234192265256,-0.0098874809984379024,19.230576725955952,-38.105364026548415
6257.2480203879968,-0.049972873873035457,20.487742692239742,-40.817189700247745
6734.7246227136402,0.021556139993996318,21.661712587810825,-43.738099970851991
7248.6363967035031,-0.0434198001233057,22.904479696770945,-46.763281901636574
7801.763628821318,0.020919626115423823,24.070182766086866,-50.58049273908172
8397.098762972897,0.0088933233740651381,25.24338197555155,-54.549179108787712
9037.862589765964,0.077164709871386822,26.436409960230122,-58.116642708438434
9727.5216711363573,0.046300378973500228,27.613046486789319,-62.590701374889662
10469.807094608381,0.06055276222699485,28.748313016504753,-67.096307097214662
11268.73465865091,0.037234707585125162,29.878157037524197,-72.188081523754988
12128.62659833275,0.13499534385036829,30.92279884983855,-77.25625616617917
13054.134968814316,0.12203976524087541,31.98400108524833,-82.80972536665297
14050.266813181153,0.041225943701048637,33.070105595193148,-88.628128467292285
15122.411250778578,0.072926016692279022,34.091574165560303,-95.331890698646077
16276.368632596568,0.036128588756673172,35.087345774699486,-102.41529817043261
17518.381921436914,0.029828549107758541,36.058606873601214,-109.15737454874733
18855.170466630621,0.024803616301600086,36.901511125310073,-117.28210658768418
20293.966356028533,0.054960447435993584,37.697460879396068,-125.4538134149021
21842.553541931145,0.076236321695791032,38.470850534229228,-134.50275476353781
23509.309952630454,0.13916590301900164,39.054480877949025,-143.93461927395956
25303.252817389453,0.063139660186417604,39.709073102389901,-153.92505824512455
27234.087450069481,0.076364474647666269,40.220023132434655,-164.27567767240436
29312.259755327108,0.14871184729903683,40.620786170293172,-175.94766382302669
31549.012741441355,-0.016341999871713881,40.862973583415368,173.06592807499175
33956.447345508343,0.070751673848920574,40.909418996624794,160.890856058183
36547.58790007075,-0.034153742690310906,40.953313598552789,148.68368646725079
39336.452595359195,0.019026398224321804,40.65917991335057,135.45313027152818
42338.129318349485,0.04719402186518247,40.229199349140423,122.64570739987461
45568.85727892915,0.072277265746673661,39.739183842459667,110.12378610422553
49046.114864773692,0.11216187756447449,39.176102151446102,98.470354115116407
52788.714200232527,0.0081526088548011001,38.529649389259383,87.216583876125583
56816.902920791428,0.01773568987816727,37.788424867187572,77.258191230521689
61152.473713716921,0.074223729361421437,36.968261259990058,66.2141292035422
65818.882217502454,-0.07739639532471651,36.132805628887141,57.293084299364992
70841.37391795704,0.098611178882702252,35.214673910993987,47.634940917447068
76247.120727451285,-0.0027576260793069139,34.201904993808519,39.392495208673886
82065.367986219615,-0.044027508680696201,33.260911419760419,30.34229945603623
88327.592681003807,0.081010381345147306,32.126869027328262,22.177040259062778
95067.673737006757,-0.0060016654335440676,31.003987784378673,14.487058247719744
102322.07530444436,0.062296789214927241,29.792587777127828,4.9934558086291219
110130.04403128495,0.19788848779817264,28.606201839918995,-3.380675712368685
118533.8213894294,0.083919054673731119,27.510120534190197,-12.070678684264408
127578.87220302802,0.094873414978320289,26.294322186359768,-20.14025624132724
137314.13061528161,0.021218351435679985,25.195369566283649,-28.430580095969233
147792.26482441882,0.18110119549191203,23.816420299733263,-36.95510396322004
159069.96202108508,0.20286622500701029,22.493035433723225,-45.645832971080615
171208.2350686646,0.12303989889028007,21.350148082905811,-54.907667289090625
184272.75258569376,0.15282820283229745,19.971376571247305,-63.471154622304091
198334.19421612399,0.1407342203583577,18.788631017276639,-73.311787576265033
213468.63300946369,0.093970189355203765,17.481058512039198,-82.380629755796974
