#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A12
#Date Time: 2017-10-21 14:08:50.749
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: 0 VHyst.: AutoHoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V
#Channel 2: Range: 1 V/div Offset: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
-5,-0.5040271299644844,-1.9048929065256366
-4.9987500000000002,-0.5040271299644844,-1.8974536384758265
-4.9974999999999996,-0.5040271299644844,-1.8937340044509183
-4.9962499999999999,-0.5040271299644844,-1.8862947364011116
-4.9950000000000001,-0.5040271299644844,-1.8825751023762063
-4.9937500000000004,-0.5076871055172355,-1.8751358343264
-4.9924999999999997,-0.50768710551723717,-1.8714162003014914
-4.99125,-0.50768710551723717,-1.8639769322516817
-4.9900000000000002,-0.50768710551723717,-1.8602572982267764
-4.9887499999999996,-0.5040271299644844,-1.8528180301769646
-4.9874999999999998,-0.5040271299644844,-1.8490983961520615
-4.9862500000000001,-0.5040271299644844,-1.8416591281022514
-4.9850000000000003,-0.5040271299644844,-1.8379394940773484
-4.9837499999999997,-0.5040271299644844,-1.8305002260275347
-4.9824999999999999,-0.5040271299644844,-1.8267805920026317
-4.9812500000000002,-0.5040271299644844,-1.8193413239528216
-4.9800000000000004,-0.5040271299644844,-1.8156216899279185
-4.9787499999999998,-0.5040271299644844,-1.8081824218781066
-4.9775,-0.5040271299644844,-1.8044627878532018
-4.9762500000000003,-0.5040271299644844,-1.7970235198033917
-4.9749999999999996,-0.5040271299644844,-1.7933038857784835
-4.9737499999999999,-0.5040271299644844,-1.7858646177286768
-4.9725000000000001,-0.5040271299644844,-1.7821449837037715
-4.9712500000000004,-0.5040271299644844,-1.7784253496788685
-4.9699999999999998,-0.5040271299644844,-1.7709860816290566
-4.96875,-0.5040271299644844,-1.7672664476041517
-4.9675000000000002,-0.5040271299644844,-1.7598271795543416
-4.9662499999999996,-0.5040271299644844,-1.756107545529435
-4.9649999999999999,-0.5040271299644844,-1.7523879115045315
-4.9637500000000001,-0.5040271299644844,-1.7449486434547219
-4.9625000000000004,-0.5040271299644844,-1.7412290094298184
-4.9612499999999997,-0.5040271299644844,-1.733789741380007
-4.96,-0.5040271299644844,-1.7300701073551017
-4.9587500000000002,-0.5040271299644844,-1.722630839305292
-4.9574999999999996,-0.5040271299644844,-1.7189112052803834
-4.9562499999999998,-0.5040271299644844,-1.7114719372305767
-4.9550000000000001,-0.5040271299644844,-1.7077523032056718
-4.9537500000000003,-0.5040271299644844,-1.7003130351558651
-4.9524999999999997,-0.5040271299644844,-1.6965934011309536
-4.9512499999999999,-0.5040271299644844,-1.6891541330811468
-4.9500000000000002,-0.5040271299644844,-1.685434499056242
-4.9487500000000004,-0.5040271299644844,-1.6779952310064352
-4.9474999999999998,-0.5040271299644844,-1.6742755969815271
-4.94625,-0.5040271299644844,-1.6705559629566218
-4.9450000000000003,-0.5040271299644844,-1.6631166949068121
-4.9437499999999996,-0.5040271299644844,-1.6593970608819035
-4.9424999999999999,-0.5040271299644844,-1.6519577928320972
-4.9412500000000001,-0.5040271299644844,-1.6482381588071919
-4.9400000000000004,-0.5040271299644844,-1.6407988907573852
-4.9387499999999998,-0.5040271299644844,-1.6333596227075722
-4.9375,-0.5040271299644844,-1.6296399886826669
-4.9362500000000002,-0.5040271299644844,-1.6222007206328573
-4.9349999999999996,-0.5040271299644844,-1.6184810866079486
-4.9337499999999999,-0.5040271299644844,-1.6110418185581419
-4.9325000000000001,-0.5040271299644844,-1.6073221845332371
-4.9312500000000004,-0.5040271299644844,-1.603602550508334
-4.9299999999999997,-0.5040271299644844,-1.5961632824585221
-4.92875,-0.5040271299644844,-1.5924436484336173
-4.9275000000000002,-0.5040271299644844,-1.5850043803838072
-4.9262499999999996,-0.5040271299644844,-1.581284746358899
-4.9249999999999998,-0.5040271299644844,-1.5738454783090923
-4.9237500000000001,-0.5040271299644844,-1.570125844284187
-4.9225000000000003,-0.5040271299644844,-1.5626865762343807
-4.9212499999999997,-0.5040271299644844,-1.5589669422094703
-4.9199999999999999,-0.5040271299644844,-1.5552473081845672
-4.9187500000000002,-0.5040271299644844,-1.5478080401347571
-4.9175000000000004,-0.5040271299644844,-1.5440884061098541
-4.9162499999999998,-0.5040271299644844,-1.540368772084947
-4.915,-0.5040271299644844,-1.5329295040351374
-4.9137500000000003,-0.5040271299644844,-1.5292098700102321
-4.9124999999999996,-0.5040271299644844,-1.5217706019604207
-4.9112499999999999,-0.5040271299644844,-1.5180509679355172
-4.9100000000000001,-0.5040271299644844,-1.5143313339106124
-4.9087500000000004,-0.5040271299644844,-1.5106116998857089
-4.9074999999999998,-0.5040271299644844,-1.5031724318358974
-4.90625,-0.5040271299644844,-1.4994527978109922
-4.9050000000000002,-0.5040271299644844,-1.4920135297611825
-4.9037499999999996,-0.5040271299644844,-1.4882938957362739
-4.9024999999999999,-0.5040271299644844,-1.4808546276864676
-4.9012500000000001,-0.5040271299644844,-1.4734153596366575
-4.9000000000000004,-0.5040271299644844,-1.469695725611754
-4.8987499999999997,-0.5040271299644844,-1.4622564575619426
-4.8975,-0.5040271299644844,-1.4585368235370373
-4.8962500000000002,-0.5040271299644844,-1.4510975554872276
-4.8949999999999996,-0.5040271299644844,-1.4473779214623206
