#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18A12
#Date Time: 2017-10-20 13:54:32.065

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
10,20.834570897687623,-20.863754447432157,0.0053338438504795249
11.233240329780266,20.833328944942163,-20.863916879300032,0.0096005769505040917
12.618568830660211,20.831798271128545,-20.863964675436016,0.013887489914260698
14.174741629268048,20.82985301999059,-20.863647498599004,0.010843104287701522
15.922827933410938,20.83363271166753,-20.863599040313929,0.0059437273924274336
17.886495290574352,20.833109182276282,-20.863094296816275,0.0085378939969622536
20.092330025650458,20.83322554740041,-20.863927751287683,0.011326294348478427
22.570197196339215,20.831449226767695,-20.863734553732598,0.012144333806958674
25.353644939701113,20.832814452271371,-20.863325310695274,0.012019053072008568
28.480358684358048,20.833884510706213,-20.863385939281191,0.0073575259059595055
31.992671377973846,20.830382660615705,-20.862619669288168,0.019987683996440353
35.938136638046252,20.835258244570912,-20.862686929357462,0.016593835169665283
40.370172585965584,20.831415313536187,-20.862397718211469,0.011767664661107347
45.348785081285826,20.830004193131437,-20.863449647284238,0.017740534311542433
50.941380148163859,20.832655464409054,-20.862708027619878,0.026484824900478543
57.223676593502205,20.836705972876644,-20.863996171864105,0.027779954639981952
64.28073117284319,20.836399734733142,-20.863227051146232,0.03230261209478158
72.208090183854566,20.83421431994989,-20.863873711155879,0.044290404579328424
81.113083078968714,20.834007135062929,-20.863906017747272,0.042282991498808542
91.116275611548872,20.835414805171975,-20.863319909694809,0.043093782105742662
102.35310218990257,20.832994801217353,-20.862409487060539,0.054921227708888409
114.97569953977356,20.841833745793888,-20.863592802945213,0.047709072990166135
129.15496650148842,20.836174810675953,-20.863139010560133,0.065690321145780217
145.08287784959387,20.831216345230679,-20.863577554006227,0.062416311378939326
162.97508346206433,20.831720682238153,-20.862623139330282,0.072541562290211914
183.07382802953697,20.831712882570198,-20.863810899862404,0.086715890217035962
205.65123083486515,20.832356164548926,-20.862822950575413,0.092236207177329277
231.01297000831582,20.835263487526127,-20.864218939060436,0.11767513756485926
259.50242113997376,20.830964684358232,-20.8602042768647,0.10952739376989484
291.50530628251761,20.832314311115098,-20.863797982896408,0.12257101931621861
327.45491628777251,20.833138618974377,-20.863799634875868,0.13463971444917888
367.83797718286343,20.828624897770126,-20.863823617352438,0.1699699913313566
413.20124001153425,20.836589484965309,-20.862230107409523,0.18976416795906559
464.15888336127722,20.827126336630034,-20.86266797145236,0.21004978394230989
521.40082879996839,20.823467031965937,-20.861710413258137,0.22679945753026942
585.70208180566726,20.82833792835277,-20.862730719886073,0.26441456217587245
657.93322465756819,20.829098542924029,-20.863399758602664,0.30439505894420904
739.0722033525775,20.829787224147879,-20.862062828897962,0.31992435409219411
830.21756813197521,20.824190146276326,-20.865122423842806,0.36892305671753434
932.60334688321996,20.827145344545674,-20.862509724318855,0.41696568927071098
1047.6157527896642,20.825068058690881,-20.860502428763603,0.46610004034370434
1176.8119524349993,20.824678237712778,-20.859811599583495,0.51986303085455887
1321.9411484660302,20.820616829735314,-20.862057475071538,0.56919906060946346
1484.9682622544651,20.819345571782364,-20.859802888725408,0.64758144362760106
1668.1005372000593,20.820386042179024,-20.860018237577286,0.74667281786749129
1873.817422860385,20.82257506270464,-20.859682892996876,0.79498268394834781
2104.9041445120197,20.810350398436832,-20.858350499171685,0.91819444784644588
2364.4894126454069,20.79931618049423,-20.855625338457038,1.0488585449433288
2656.0877829466867,20.799328057173359,-20.858670483616052,1.1652562922633933
2983.6472402833406,20.79378235396447,-20.856320443196267,1.3101362998624673
3351.6026509388444,20.788137482426695,-20.854530409656327,1.4593825622662138
3764.9358067924677,20.776957105330432,-20.853553453662531,1.6287316191080095
4229.2428743894989,20.805565601596015,-20.848222877691946,1.8150551236266068
4750.8101621027981,20.804841053449778,-20.846763036309252,2.0410677967421691
5336.6992312063066,20.841260318765741,-20.839767608165296,2.2690826301482758
5994.8425031894085,20.833310866202016,-20.839624737311887,2.5302428339659286
6734.1506577508208,20.831451258117468,-20.837107514660026,2.8403916976758552
7564.6332755462909,20.841193543697788,-20.835391453446739,3.1797111876942097
8497.5343590864395,20.842413626785966,-20.828776979141047,3.5320301228841942
9545.4845666183373,20.828974868093258,-20.826006038027685,3.9229390219733489
10722.672220103232,20.838718836009921,-20.820563938396425,4.3882319475949174
12045.035402587819,20.831387566187189,-20.815345636827537,4.9413806039196686
13530.477745798074,20.829079404580941,-20.811975327043413,5.5366596795449539
15199.110829529331,20.822191819656105,-20.805270303673385,6.2193827937755231
17073.526474706923,20.83603648086131,-20.798696756774497,6.9068670037763553
19179.102616724886,20.821417562367891,-20.783103539053357,7.7520763084577311
21544.346900318822,20.809541835819026,-20.77772140646584,8.6787339031911337
24201.282647943834,20.799172074407252,-20.766816770494394,9.7482989401495104
27185.882427329401,20.789356344298429,-20.746507292569039,10.922462077541638
30538.555088334171,20.762891537971417,-20.724470987270319,12.233072424924956
34304.69286314919,20.756751924898534,-20.694578412399714,13.794312745097102
38535.285937105269,20.714717414957086,-20.672479444551154,15.402329325903764
43287.612810830593,20.673887140615154,-20.616512797561608,17.303779069887447
48626.015800653528,20.633126614075586,-20.567718400045717,19.456681461238702
54622.772176843428,20.574832681593172,-20.50088385590054,21.796837778030437
61359.072734131725,20.488559818887772,-20.425547446515999,24.445639350762647
68926.121043496954,20.386832290001202,-20.312284651059581,27.37037462442639
77426.368268112696,20.225207865346174,-20.186183834698895,30.750911995192254
