#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A12
#Date Time: 2017-10-21 14:06:25.246
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: 0 VHyst.: AutoHoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V
#Channel 2: Range: 1 V/div Offset: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
-5,-1.0127637317971274,-0.48027307498702465
-4.9987500000000002,-1.0127637317971274,-0.46911417291230967
-4.9974999999999996,-1.0127637317971274,-0.45423563681268464
-4.9962499999999999,-1.0127637317971274,-0.44307673473797471
-4.9950000000000001,-1.0127637317971274,-0.43191783266325978
-4.9937500000000004,-1.0127637317971274,-0.42075893058854985
-4.9924999999999997,-1.0127637317971274,-0.40960002851382982
-4.99125,-1.0127637317971274,-0.39844112643911483
-4.9900000000000002,-1.0127637317971274,-0.38728222436439985
-4.9887499999999996,-1.0127637317971274,-0.37612332228967982
-4.9874999999999998,-1.0127637317971274,-0.36496442021496989
-4.9862500000000001,-1.0164237073498805,-0.35380551814025496
-4.9850000000000003,-1.012763731797129,-0.34264661606554503
-4.9837499999999997,-1.0127637317971274,-0.32776807996591495
-4.9824999999999999,-1.0127637317971274,-0.31660917789120502
-4.9812500000000002,-1.0127637317971274,-0.30545027581649004
-4.9800000000000004,-1.0127637317971274,-0.2942913737417801
-4.9787499999999998,-1.0127637317971274,-0.28313247166706007
-4.9775,-1.0127637317971274,-0.27197356959234514
-4.9762500000000003,-1.0127637317971274,-0.25709503349272517
-4.9749999999999996,-1.0127637317971274,-0.24593613141800511
-4.9737499999999999,-1.0127637317971274,-0.2347772293432952
-4.9725000000000001,-1.0127637317971274,-0.22733796129348521
-4.9712500000000004,-1.0127637317971274,-0.21617905921877531
-4.9699999999999998,-1.0127637317971274,-0.20502015714405528
-4.96875,-1.0127637317971274,-0.19386125506934029
-4.9675000000000002,-1.0127637317971274,-0.17898271896972032
-4.9662499999999996,-1.0127637317971274,-0.16782381689500028
-4.9649999999999999,-1.0127637317971274,-0.15666491482029038
-4.9637500000000001,-1.0127637317971274,-0.1455060127455754
-4.9625000000000004,-1.0127637317971274,-0.13434711067086552
-4.9612499999999997,-1.0127637317971274,-0.11946857457124047
-4.96,-1.0127637317971274,-0.11202930652143048
-4.9587500000000002,-1.0127637317971274,-0.10087040444671551
-4.9574999999999996,-1.0127637317971274,-0.085991868347090467
-4.9562499999999998,-1.0127637317971274,-0.074832966272380563
-4.9550000000000001,-1.0127637317971274,-0.063674064197665595
-4.9537500000000003,-1.0127637317971274,-0.052515162122955684
-4.9524999999999997,-1.0127637317971274,-0.041356260048230571
-4.9512499999999999,-1.0127637317971274,-0.030197357973520668
-4.9500000000000002,-1.0127637317971274,-0.015318821873900698
-4.9487500000000004,-1.0127637317971274,-0.0078795538240940995
-4.9474999999999998,-1.0164237073498805,0.0032793482506242588
-4.94625,-1.0164237073498805,0.014438250325339234
-4.9450000000000003,-1.0164237073498805,0.02559715240005421
-4.9437499999999996,-1.0164237073498805,0.036756054474774258
-4.9424999999999999,-1.0164237073498805,0.047914956549484161
-4.9412500000000001,-1.0164237073498805,0.05907385862419913
-4.9400000000000004,-1.0164237073498805,0.07395239472381232
-4.9387499999999998,-1.0164237073498805,0.085111296798534075
-4.9375,-1.0164237073498805,0.096270198873249044
-4.9362500000000002,-1.0164237073498805,0.10742910094796403
-4.9349999999999996,-1.0164237073498821,0.11858800302268407
-4.9337499999999999,-1.0200836829026332,0.12974690509739398
-4.9325000000000001,-1.0200836829026332,0.14090580717210896
-4.9312500000000004,-1.0164237073498821,0.15206470924681884
-4.9299999999999997,-1.0200836829026332,0.1632236113215389
-4.92875,-1.0164237073498805,0.17438251339625388
-4.9275000000000002,-1.0164237073498805,0.18926104949587383
-4.9262499999999996,-1.0164237073498805,0.20041995157059389
-4.9249999999999998,-1.0164237073498805,0.21157885364530379
-4.9237500000000001,-1.0164237073498805,0.22273775572001875
-4.9225000000000003,-1.0164237073498805,0.23389665779472865
-4.9212499999999997,-1.0164237073498821,0.24505555986945379
-4.9199999999999999,-1.0200836829026332,0.2562144619441637
-4.9187500000000002,-1.0164237073498805,0.26737336401887868
-4.9175000000000004,-1.0164237073498805,0.27853226609358861
-4.9162499999999998,-1.0164237073498805,0.28969116816830859
-4.915,-1.0164237073498805,0.30085007024302357
-4.9137500000000003,-1.0164237073498805,0.31200897231773855
-4.9124999999999996,-1.0164237073498805,0.32688750841736358
-4.9112499999999999,-1.0164237073498805,0.33804641049207351
-4.9100000000000001,-1.0164237073498805,0.34920531256678849
-4.9087500000000004,-1.0164237073498805,0.36036421464149843
-4.9074999999999998,-1.0164237073498805,0.3715231167162184
-4.90625,-1.0164237073498805,0.38268201879093339
-4.9050000000000002,-1.0164237073498805,0.39384092086564837
-4.9037499999999996,-1.0164237073498805,0.4049998229403684
-4.9024999999999999,-1.0164237073498805,0.41615872501507833
-4.9012500000000001,-1.0164237073498805,0.43103726111469831
-4.9000000000000004,-1.0164237073498805,0.44219616318940819
-4.8987499999999997,-1.0164237073498805,0.45335506526412822
-4.8975,-1.0164237073498805,0.4645139673388432
-4.8962500000000002,-1.0164237073498805,0.47567286941355819
-4.8949999999999996,-1.0200836829026316,0.48683177148827822
-4.8937499999999998,-1.0164237073498805,0.49799067356298815
-4.8925000000000001,-1.0164237073498805,0.50914957563770313
-4.8912500000000003,-1.0164237073498805,0.52402811173731634
-4.8899999999999997,-1.0164237073498805,0.53518701381204314
-4.8887499999999999,-1.0164237073498805,0.54634591588675308
-4.8875000000000002,-1.0164237073498805,0.557504817961468
-4.8862500000000004,-1.0164237073498805,0.56866372003617782
-4.8849999999999998,-1.0164237073498805,0.57982262211089797
-4.88375,-1.0164237073498805,0.59098152418561289
-4.8825000000000003,-1.0164237073498805,0.60214042626032793
-4.8812499999999996,-1.0164237073498805,0.61329932833504797
-4.8799999999999999,-1.0164237073498805,0.6244582304097579
-4.8787500000000001,-1.0164237073498805,0.63561713248447282
-4.8775000000000004,-1.0164237073498805,0.64677603455918264
-4.8762499999999998,-1.0164237073498805,0.66165457065880773
-4.875,-1.0164237073498805,0.67281347273352277
