#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A12
#Date Time: 2017-10-21 14:09:36.103
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: 0 VHyst.: AutoHoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V
#Channel 2: Range: 1 V/div Offset: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
-5,-0.20024915908599958,-1.5292098700102321
-4.9987500000000002,-0.20024915908599958,-1.5254902359853273
-4.9974999999999996,-0.20024915908599958,-1.5254902359853255
-4.9962499999999999,-0.20024915908599958,-1.5217706019604225
-4.9950000000000001,-0.20024915908599958,-1.5217706019604225
-4.9937500000000004,-0.20024915908599958,-1.518050967935519
-4.9924999999999997,-0.20024915908599958,-1.5180509679355172
-4.99125,-0.20024915908599958,-1.5143313339106124
-4.9900000000000002,-0.20024915908599958,-1.5143313339106124
-4.9887499999999996,-0.20024915908599958,-1.5143313339106106
-4.9874999999999998,-0.20024915908599958,-1.5106116998857071
-4.9862500000000001,-0.20024915908599958,-1.5106116998857071
-4.9850000000000003,-0.20024915908599958,-1.506892065860804
-4.9837499999999997,-0.20024915908599958,-1.5068920658608005
-4.9824999999999999,-0.20024915908599958,-1.5031724318358974
-4.9812500000000002,-0.20024915908599958,-1.5031724318358974
-4.9800000000000004,-0.20024915908599958,-1.4994527978109939
-4.9787499999999998,-0.20024915908599958,-1.4994527978109922
-4.9775,-0.20024915908599958,-1.4957331637860873
-4.9762500000000003,-0.20024915908599958,-1.4957331637860873
-4.9749999999999996,-0.20024915908599958,-1.4957331637860856
-4.9737499999999999,-0.20024915908599958,-1.4920135297611825
-4.9725000000000001,-0.19658918353324675,-1.4920135297611825
-4.9712500000000004,-0.20024915908599791,-1.488293895736279
-4.9699999999999998,-0.20024915908599958,-1.4882938957362772
-4.96875,-0.20024915908599958,-1.4845742617113724
-4.9675000000000002,-0.20024915908599958,-1.4845742617113724
-4.9662499999999996,-0.20024915908599958,-1.4808546276864676
-4.9649999999999999,-0.20024915908599958,-1.4808546276864676
-4.9637500000000001,-0.20024915908599958,-1.4771349936615623
-4.9625000000000004,-0.20024915908599958,-1.4771349936615623
-4.9612499999999997,-0.20024915908599958,-1.4734153596366575
-4.96,-0.20024915908599958,-1.4734153596366575
-4.9587500000000002,-0.20024915908599958,-1.4696957256117522
-4.9574999999999996,-0.20024915908599958,-1.4696957256117504
-4.9562499999999998,-0.20024915908599958,-1.4659760915868474
-4.9550000000000001,-0.20024915908599958,-1.4659760915868474
