#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A0F
#Date Time: 2017-09-08 14:00:39.503
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: 0 VHyst.: AutoHoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 1 V

Time (s),Channel 1 (V)
-150,0.42196482414073233
-149.96250000000001,0.74727178655937032
-149.92499999999998,0.7472717865595182
-149.88749999999999,0.7472717865595182
-149.84999999999999,0.7472717865595182
-149.8125,0.7472717865595182
-149.77500000000001,0.7472717865595182
-149.73749999999998,0.7472717865595182
-149.69999999999999,0.7472717865595182
-149.66249999999999,0.7472717865595182
-149.625,0.7472717865595182
-149.58750000000001,0.7472717865595182
-149.54999999999998,0.7472717865595182
-149.51249999999999,0.7472717865595182
-149.47499999999999,0.7435751165320319
-149.4375,0.72878843642208713
-149.40000000000001,0.70660841625718007
-149.36249999999998,0.67333838600977736
-149.32499999999999,0.63637168573493197
-149.28749999999999,0.59570831543258373
-149.25,0.54765160507526311
-149.21250000000001,0.49589822469047973
-149.17499999999998,0.44414484430562595
-149.13749999999999,0.39239146392084256
-149.09999999999999,0.34803142359100825
-149.0625,0.30736805328866001
-149.02500000000001,0.26670468298633027
-148.98749999999998,0.23713132276641194
-148.94999999999999,0.21495130260150486
-148.91249999999999,0.20386129251904617
-148.875,0.20016462249156008
-148.83750000000001,0.20386129251904447
-148.79999999999998,0.21495130260151493
-148.76249999999999,0.23713132276642201
-148.72499999999999,0.26670468298631178
-148.6875,0.30367138326117371
-148.65000000000001,0.34433475356350346
-148.61249999999998,0.3923914639208661
-148.57499999999999,0.44414484430564949
-148.53749999999999,0.49589822469045619
-148.5,0.54765160507526311
-148.46250000000001,0.59570831543256186
-148.42499999999998,0.63637168573494707
-148.38749999999999,0.66964171598230782
-148.34999999999999,0.69921507620219758
-148.3125,0.71769842633962844
-148.27500000000001,0.72878843642208213
-148.23749999999998,0.73248510644957154
-148.19999999999999,0.72878843642208713
-148.16249999999999,0.72139509636711474
-148.125,0.69921507620219758
-148.08750000000001,0.66964171598232125
-148.04999999999998,0.63267501570742568
-148.01249999999999,0.58831497537761135
-147.97499999999999,0.54025826502029073
-147.9375,0.4885048846354838
-147.90000000000001,0.433054834223216
-147.86249999999998,0.38130145383836395
-147.82499999999999,0.33694141350854956
-147.78749999999999,0.30367138326117371
-147.75,0.27040135301379786
-147.71250000000001,0.24452466282140617
-147.67499999999998,0.22234464265647388
-147.63749999999999,0.21495130260150486
-147.59999999999999,0.21125463257401855
-147.5625,0.21125463257401855
-147.52500000000001,0.22234464265647219
-147.48749999999998,0.24822133284889583
-147.44999999999999,0.28149136309625655
-147.41249999999999,0.32215473339860479
-147.375,0.36281810370095302
-147.33750000000001,0.41087481405825177
-147.29999999999998,0.46632486447058852
-147.26249999999999,0.51438157482788727
-147.22499999999999,0.56613495521269419
-147.1875,0.60679832551504242
-147.15000000000001,0.64376502578988759
-147.11249999999998,0.67703505603729031
-147.07499999999999,0.69921507620219758
-147.03749999999999,0.71769842633962844
-147,0.72509176639460082
-146.96250000000001,0.72509176639460082
-146.92499999999998,0.72139509636710797
-146.88749999999999,0.70660841625716997
-146.84999999999999,0.68073172606476651
-146.8125,0.64746169581739066
-146.77500000000001,0.60679832551506097
-146.73749999999998,0.56243828518518435
-146.69999999999999,0.51068490480040118
-146.66249999999999,0.45893152441559426
-146.625,0.40717814403078734
-146.58750000000001,0.36281810370097317
-146.54999999999998,0.32215473339859135
-146.51249999999999,0.29258137317871502
-146.47499999999999,0.26300801295882548
-146.4375,0.23713132276642201
-146.40000000000001,0.2260413126839686
-146.36249999999998,0.21864797262899094
-146.32499999999999,0.21864797262899094
-146.28749999999999,0.22604131268396355
-146.25,0.2445246628213944
-146.21250000000001,0.27409802304127073
-146.17499999999998,0.31106472331616458
-146.13749999999999,0.35172809361849433
-146.09999999999999,0.39608813394832887
-146.0625,0.45153818436062187
-146.02500000000001,0.49959489471792062
-145.98749999999998,0.54765160507528332
-145.94999999999999,0.59201164540509765
-145.91249999999999,0.62897834567995958
-145.875,0.66224837592733543
-145.83750000000001,0.68812506611972712
-145.79999999999998,0.7066084162571733
-145.76249999999999,0.71400175631214235
-145.72499999999999,0.71769842633962844
-145.6875,0.71769842633962844
-145.65000000000001,0.70291174622969044
-145.61249999999998,0.68073172606475141
-145.57499999999999,0.64746169581739066
-145.53749999999999,0.61049499554252851
-145.5,0.56613495521269419
-145.46250000000001,0.51807824485539544
-145.42499999999998,0.46632486447054478
-145.38749999999999,0.41826815411324603
-145.34999999999999,0.37021144375592541
-145.3125,0.33324474348106325
-145.27500000000001,0.29997471323370251
