#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A13
#Date Time: 2017-10-25 16:10:43.959
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: 0 VHyst.: AutoHoldOff: 0 s
#Channel 1: Range: 20 mV/div Offset: 20 mV

Time (s),Channel 1 (V)
-5,-0.0074995025228581941
-4.9987500000000002,-0.0061709596834598895
-4.9974999999999996,-0.005838823973610012
-4.9962499999999999,-0.0051745525539111607
-4.9950000000000001,-0.0051745525539111607
-4.9937500000000004,-0.005838823973610012
-4.9924999999999997,-0.006835231103159041
-4.99125,-0.0071673668130086167
-4.9900000000000002,-0.0061709596834598895
-4.9887499999999996,-0.0048424168440617359
-4.9874999999999998,-0.0051745525539111607
-4.9862500000000001,-0.0061709596834598895
-4.9850000000000003,-0.0071673668130081639
-4.9837499999999997,-0.007499502522858496
-4.9824999999999999,-0.0081637739425573456
-4.9812500000000002,-0.0078316382327077699
-4.9800000000000004,-0.00052465261602041829
-4.9787499999999998,0.00047175451353163519
-4.9775,0.0011360259332307866
-4.9762500000000003,0.0021324330627795138
-4.9749999999999996,0.0024645687726292404
-4.9737499999999999,0.0027967044824786652
-4.9725000000000001,0.0031288401923282444
-4.9712500000000004,0.003793111612027094
-4.9699999999999998,0.0027967044824786652
-4.96875,0.0014681616430803623
-4.9675000000000002,0.0011360259332307866
-4.9662499999999996,0.0024645687726298445
-4.9649999999999999,0.0041252473218769715
-4.9637500000000001,0.0051216544514256987
-4.9625000000000004,0.0057859258711245518
-4.9612499999999997,0.0054537901612752779
-4.96,0.004789518741576123
-4.9587500000000002,0.0044573830317265473
-4.9574999999999996,0.0047895187415762739
-4.9562499999999998,0.0051216544514256987
-4.9550000000000001,0.0051216544514256987
-4.9537500000000003,0.0047895187415762739
-4.9524999999999997,0.0037931116120270936
-4.9512499999999999,0.0031288401923282444
-4.9500000000000002,0.0031288401923282444
-4.9487500000000004,0.0034609759021776692
-4.9474999999999998,0.0051216544514256987
-4.94625,0.006450197290824005
-4.9450000000000003,0.006450197290824005
-4.9437499999999996,0.005453790161274976
-4.9424999999999999,0.004789518741576123
-4.9412500000000001,0.004789518741576123
-4.9400000000000004,0.005453790161274976
-4.9387499999999998,0.0054537901612752779
-4.9375,0.0054537901612752779
-4.9362500000000002,0.0057859258711248536
-4.9349999999999996,0.0044573830317262454
-4.9337499999999999,0.0037931116120273958
-4.9325000000000001,0.0034609759021778201
-4.9312500000000004,0.0041252473218766697
-4.9299999999999997,0.004789518741576123
-4.92875,0.0044573830317265473
-4.9275000000000002,0.0034609759021778201
-4.9262499999999996,0.0021324330627793629
-4.9249999999999998,0.0018002973529299381
-4.9237500000000001,0.0018002973529299381
-4.9225000000000003,0.0018002973529299381
-4.9212499999999997,0.0014681616430799091
-4.9199999999999999,0.00047175451353163519
-4.9187500000000002,-0.00052465261601709542
-4.9175000000000004,-0.00085678832586652011
-4.9162499999999998,-0.00085678832586667114
-4.915,-0.00052465261601709542
-4.9137500000000003,-0.00019251690616751971
-4.9124999999999996,-0.00052465261601739748
-4.9112499999999999,-0.0011889240357162469
-4.9100000000000001,-0.0025174668751145532
-4.9087500000000004,-0.002849602584963978
-4.9074999999999998,-0.0018531954554153983
-4.90625,-0.00052465261601709542
-4.9050000000000002,-0.00085678832586667114
-4.9037499999999996,-0.0018531954554160024
-4.9024999999999999,-0.0031817382948137046
-4.9012500000000001,-0.0045102811342120075
-4.9000000000000004,-0.0045102811342120075
-4.8987499999999997,-0.0041781454243624318
-4.8975,-0.0035138740046632803
-4.8962500000000002,-0.0031817382948137046
-4.8949999999999996,-0.0035138740046638845
-4.8937499999999998,-0.0048424168440615849
-4.8925000000000001,-0.0058388239736103138
-4.8912500000000003,-0.0061709596834597386
-4.8899999999999997,-0.0061709596834597386
