#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A13
#Date Time: 2017-10-25 15:44:49.004
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: 0 VHyst.: AutoHoldOff: 0 s
#Channel 1: Range: 20 mV/div Offset: 0 V

Time (s),Channel 1 (V)
-5,-0.001688491823063755
-4.9987500000000002,-0.012981105957949345
-4.9974999999999996,-0.01331324166779892
-4.9962499999999999,-0.01331324166779892
-4.9950000000000001,-0.011984698828400616
-4.9937500000000004,-0.011320427408701764
-4.9924999999999997,-0.010656155989002311
-4.99125,-0.0099918845693031597
-4.9900000000000002,-0.0096597488594535822
-4.9887499999999996,-0.0076669346003550689
-4.9874999999999998,-0.0053419846314090927
-4.9862500000000001,-0.0046777132117099404
-4.9850000000000003,-0.0040134417920110899
-4.9837499999999997,-0.0040134417920107881
-4.9824999999999999,-0.0040134417920107881
-4.9812500000000002,-0.0053419846314090927
-4.9800000000000004,-0.0066705274708067936
-4.9787499999999998,-0.0046777132117099404
-4.9775,-2.7813273815874284e-05
-4.9762500000000003,0.0016328652754320065
-4.9749999999999996,0.0036256795345299166
-4.9737499999999999,0.0046220866640781918
-4.9725000000000001,0.006282765213326073
-4.9712500000000004,0.0079434437625731987
-4.9699999999999998,0.0099362580216714111
-4.96875,0.012925479410317596
-4.9675000000000002,0.016578972218662932
-4.9662499999999996,0.01657897221866278
-4.9649999999999999,0.016246836508813357
-4.9637500000000001,0.015914700798963781
-4.9625000000000004,0.015914700798963781
-4.9612499999999997,0.016578972218662932
-4.96,0.016911107928512508
-4.9587500000000002,0.01857178647776039
-4.9574999999999996,0.020564600736857092
-4.9562499999999998,0.018903922187609966
-4.9550000000000001,0.019568193607309117
-4.9537500000000003,0.019568193607309117
-4.9524999999999997,0.021228872156556999
-4.9512499999999999,0.021228872156556999
-4.9500000000000002,0.020896736446707424
-4.9487500000000004,0.019900329317159151
-4.9474999999999998,0.020564600736857848
-4.94625,0.019236057897459542
-4.9450000000000003,0.018903922187609966
-4.9437499999999996,0.019236057897459542
-4.9424999999999999,0.019236057897459542
-4.9412500000000001,0.017575379348211663
-4.9400000000000004,0.014918293669416261
-4.9387499999999998,0.013257615120167172
-4.9375,0.01259334370046802
-4.9362500000000002,0.015250429379264629
-4.9349999999999996,0.017243243638361629
-4.9337499999999999,0.016246836508813357
-4.9325000000000001,0.015250429379264629
-4.9312500000000004,0.013589750830017502
-4.9299999999999997,0.012261207990618443
-4.92875,0.012261207990618443
-4.9275000000000002,0.014254022249715901
-4.9262499999999996,0.012261207990618141
-4.9249999999999998,0.011596936570919291
-4.9237500000000001,0.010600529441370563
-4.9225000000000003,0.0086077151822740103
-4.9212499999999997,0.0066149009231756487
-4.9199999999999999,0.0066149009231756487
-4.9187500000000002,0.0069470366330252244
-4.9175000000000004,0.0092719866019712015
-4.9162499999999998,0.0086077151822731048
-4.915,0.006282765213326073
-4.9137500000000003,0.0036256795345294634
-4.9124999999999996,0.0039578152443788886
-4.9112499999999999,0.0036256795345294634
