#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A13
#Date Time: 2017-10-25 16:05:12.210
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: 0 VHyst.: AutoHoldOff: 0 s
#Channel 1: Range: 20 mV/div Offset: 20 mV

Time (s),Channel 1 (V)
-5,-0.02842405224338149
-4.9987500000000002,-0.02842405224338149
-4.9974999999999996,-0.028091916533531613
-4.9962499999999999,-0.027427645113832763
-4.9950000000000001,-0.027095509403983187
-4.9937500000000004,-0.027759780823682037
-4.9924999999999997,-0.02842405224338149
-4.99125,-0.027427645113832763
-4.9900000000000002,-0.026431237984284033
-4.9887499999999996,-0.025766966564584427
-4.9874999999999998,-0.024770559435036154
-4.9862500000000001,-0.024770559435036154
-4.9850000000000003,-0.025102695144885577
-4.9837499999999997,-0.026099102274434613
-4.9824999999999999,-0.026431237984284033
-4.9812500000000002,-0.02510269514488573
-4.9800000000000004,-0.022445609466090328
-4.9787499999999998,-0.021781338046389969
-4.9775,-0.022113473756239545
-4.9762500000000003,-0.023109880885788272
-4.9749999999999996,-0.023774152305487274
-4.9737499999999999,-0.023442016595637848
-4.9725000000000001,-0.022113473756239545
-4.9712500000000004,-0.019456388077444143
-4.9699999999999998,-0.016467166688796751
-4.96875,-0.015470759559248022
-4.9675000000000002,-0.014474352429699293
-4.9662499999999996,-0.014142216719849264
-4.9649999999999999,-0.013145809590300988
-4.9637500000000001,-0.011817266750902684
-4.9625000000000004,-0.010488723911504983
-4.9612499999999997,-0.0088280453622564987
-4.96,-0.0071673668130086167
-4.9587500000000002,-0.0078316382327077699
-4.9574999999999996,-0.0068352311031581346
-4.9562499999999998,-0.0048424168440615849
-4.9550000000000001,-0.0028496025849641289
-4.9537500000000003,-0.0018531954554158515
-4.9524999999999997,-0.002185331165264974
-4.9512499999999999,-0.002185331165264974
-4.9500000000000002,-0.0011889240357162469
-4.9487500000000004,-0.0011889240357162469
-4.9474999999999998,-0.0011889240357162469
-4.94625,-0.00052465261601709542
-4.9450000000000003,-0.00085678832586667114
-4.9437499999999996,-0.0015210597455661246
-4.9424999999999999,-0.002185331165264974
-4.9412500000000001,-0.0018531954554153983
-4.9400000000000004,-0.00019251690616827496
-4.9387499999999998,0.00047175451353163519
-4.9375,0.0014681616430803623
-4.9362500000000002,0.0014681616430803623
-4.9349999999999996,0.00080389022338060679
-4.9337499999999999,-0.00052465261601709542
-4.9325000000000001,-0.0011889240357162469
-4.9312500000000004,-0.00085678832586682217
-4.9299999999999997,0.0014681616430803623
-4.92875,0.0018002973529299381
-4.9275000000000002,0.00047175451353163519
-4.9262499999999996,-0.001188924035716851
-4.9249999999999998,-0.0025174668751145532
-4.9237500000000001,-0.002185331165264974
-4.9225000000000003,-0.0018531954554155492
-4.9212499999999997,-0.00085678832586591599
-4.9199999999999999,0.00080389022338121091
-4.9187500000000002,0.00080389022338121091
-4.9175000000000004,-0.00052465261601649131
-4.9162499999999998,-0.0018531954554153983
-4.915,-0.002185331165264974
-4.9137500000000003,-0.0018531954554153983
-4.9124999999999996,-0.0021853311652652763
-4.9112499999999999,-0.0028496025849641289
-4.9100000000000001,-0.0028496025849641289
-4.9087500000000004,-0.004510281134211252
-4.9074999999999998,-0.0051745525539111607
-4.90625,-0.0045102811342120075
