#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18883
#Date Time: 2017-10-05 00:25:05.644
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: 0 VHyst.: AutoHoldOff: 0 s
#Channel 2: Range: 100 mV/div Offset: 100 mV

Time (s),Channel 2 (V)
-4.6987500000000004,0.055339602105107633
-4.6974999999999998,0.046141925165109593
-4.69625,0.033537701210300447
-4.6950000000000003,0.01650496613623402
-4.6937499999999996,-0.0042749706541375535
-4.6924999999999999,-0.027439490354857349
-4.6912500000000001,-0.051285319458550346
-4.6900000000000004,-0.074449839159270156
-4.6887499999999998,-0.095229775949641729
-4.6875,-0.11260316572518948
-4.6862500000000002,-0.1258886990829613
-4.6849999999999996,-0.13644899482888603
-4.6837499999999999,-0.14428405296295302
-4.6825000000000001,-0.15007518288813562
-4.6812500000000004,-0.15484434870887204
-4.6799999999999997,-0.15961351452961281
-4.67875,-0.16574529915627673
-4.6775000000000002,-0.17289904788738464
-4.6762499999999996,-0.18107476072294004
-4.6749999999999998,-0.18890981885700706
-4.6737500000000001,-0.19436029408070832
-4.6725000000000003,-0.19640422228959539
-4.6712499999999997,-0.1950416034836685
-4.6699999999999999,-0.18959112825996971
-4.6687500000000002,-0.18107476072293649
-4.6675000000000004,-0.17187708378294483
-4.6662499999999998,-0.16199809743998211
-4.665,-0.15177845639554227
-4.6637500000000003,-0.14053685124665841
-4.6624999999999996,-0.12827328199326538
-4.6612499999999999,0.015142347330308711
-4.6600000000000001,0.017867584942159342
-4.6587500000000004,0.020592822554008735
-4.6574999999999998,0.021955441359935282
-4.65625,0.022296096061416609
-4.6550000000000002,0.020933477255491301
-4.6537499999999996,0.016504966136230148
-4.6524999999999999,0.0079885985992008135
-4.6512500000000001,-0.0049562800570896737
-4.6500000000000004,-0.020285741623742477
-4.6487499999999997,-0.036296512593371896
-4.6475,-0.053329247667438316
-4.6462500000000002,-0.071724601547430059
-4.6449999999999996,-0.092845193039283264
-4.6437499999999998,-0.11669102214296542
-4.6425000000000001,-0.14292143415702771
-4.6412500000000003,-0.16915184617107809
-4.6399999999999997,-0.19470094878219985
-4.6387499999999999,-0.21718415907995733
-4.6375000000000002,-0.23523885825846774
-4.6362500000000004,-0.24852439161623349
-4.6349999999999998,-0.25704075915327274
-4.63375,-0.26112861557104872
-4.6325000000000003,-0.26146927027253003
-4.6312499999999996,-0.25874403266067691
-4.6299999999999999,-0.25329355743697812
-4.6287500000000001,-0.24545849930290758
-4.6275000000000004,-0.23523885825847238
-4.6262499999999998,-0.22365659840810256
-4.625,-0.21173368385625607
-4.6237500000000002,-0.19947011460292824
-4.6224999999999996,-0.18516261714070409
-4.6212499999999999,-0.16676726326072072
-4.6200000000000001,-0.14530601706739701
-4.6187500000000004,-0.12043822385927135
-4.6174999999999997,-0.093867157143716407
-4.61625,-0.067636745129654119
-4.6150000000000002,-0.044812880130405103
-4.6137499999999996,-0.0274394903548527
-4.6124999999999998,-0.017219849310417493
-4.6112500000000001,-0.013813302295604207
-4.6100000000000003,-0.015857230504491254
-4.6087499999999997,-0.020626396325232946
-4.6074999999999999,-0.025395562145969386
-4.6062500000000002,-0.02846145445930133
-4.6050000000000004,-0.02914276386226369
-4.6037499999999998,-0.027098835653376022
-4.6025,-0.023692288638562736
-4.6012500000000003,-0.019263777519305469
-4.5999999999999996,-0.014494611698565312
-4.5987499999999999,-0.01108806468375359
-4.5975000000000001,-0.008362827071902959
-4.5962500000000004,-0.0059782441615347393
-4.5949999999999998,-0.0066595535644963094
-4.59375,-0.011428719385234917
-4.5925000000000002,-0.020285741623749451
-4.5912499999999996,-0.031868001474119882
-4.5899999999999999,-0.043450261324479794
-4.5887500000000001,-0.052307283562994335
-4.5875000000000004,-0.057076449383730757
-4.5862499999999997,-0.056735794682251602
-4.585,-0.052647938264475662
-4.5837500000000002,-0.046175498936330418
-4.5824999999999996,-0.037659131399292251
-4.5812499999999998,-0.026758180951894694
-4.5800000000000001,-0.01517592110152953
-4.5787500000000003,-0.0039343159526507906
-4.5774999999999997,0.0062853250917978814
-4.5762499999999999,0.014461037927346057
-4.5750000000000002,0.020592822554009974
-4.5737500000000004,0.024680678971784054
-4.5724999999999998,0.026383952479192563
-4.57125,0.025702643076229909
-4.5700000000000003,0.023999369568823259
-4.5687499999999996,0.020933477255488976
-4.5674999999999999,0.015823656733271366
-4.5662500000000001,0.010373181509570117
-4.5650000000000004,0.0062853250917960226
-4.5637499999999998,0.0052633609873501824
-4.5625,0.0083292533006821406
-4.5612500000000002,0.015142347330308711
-4.5599999999999996,0.024680678971791024
-4.5587499999999999,0.035922284120669751
-4.5575000000000001,0.047163889269553588
-4.5562500000000004,0.056361566209545279
-4.5549999999999997,0.061471386731769384
-4.55375,0.062152696134732038
-4.5525000000000002,0.058746149119918767
-4.5512499999999996,0.052614364493251291
-4.5499999999999998,0.044779306359184284
-4.5487500000000001,0.036603593523632405
-4.5475000000000003,0.027405916583640715
-4.5462499999999997,0.017526930240673214
-4.5449999999999999,0.0069666344947568321
-4.5437500000000002,-0.0035936612511643512
-4.5425000000000004,-0.012110028788193698
-4.5412499999999998,-0.018241813414861488
-4.54,-0.021307705728193432
-4.5387500000000003,-0.021307705728193432
-4.5374999999999996,-0.017560504011894948
-4.5362499999999999,-0.0090441364748656133
-4.5350000000000001,0.0028787780769808785
-4.5337500000000004,0.015823656733265481
-4.5324999999999998,0.026383952479192563
-4.53125,0.035922284120669751
-4.5300000000000002,0.043076032851777663
-4.5287499999999996,0.04954847217992444
-4.5274999999999999,0.052955019194736164
-4.5262500000000001,0.053295673896217505
-4.5250000000000004,0.051592400388811632
-4.5237499999999997,0.047163889269553588
-4.5225,0.038988176434001709
-4.5212500000000002,0.028768535389561839
-4.5199999999999996,0.01854889434511859
-4.5187499999999998,0.011054490912532772
-4.5175000000000001,0.0090105627036447949
-4.5162500000000003,0.013439073822900062
-4.5149999999999997,0.023318060165866631
-4.5137499999999999,0.036603593523632405
-4.5125000000000002,0.050570436284366888
-4.5112500000000004,0.062493350836207953
-4.5099999999999998,0.0710097183732466
-4.50875,0.077141502999910488
-4.5075000000000003,0.081910668820649096
-4.5062499999999996,0.0842952517310184
-4.5049999999999999,0.0842952517310184
-4.5037500000000001,0.082591978223611751
-4.5025000000000004,0.07952608591028118
-4.5012499999999998,0.074756920089541212
-4.5,0.068625135462877296
-4.4987500000000002,0.060108767925844075
-4.4974999999999996,0.048867162776954354
-4.4962499999999999,0.035922284120669751
-4.4950000000000001,0.023999369568823259
-4.4937500000000004,0.014801692628831567
-4.4924999999999997,0.0090105627036447949
-4.49125,0.0076479438977194864
-4.4900000000000002,0.01003252680808879
-4.4887499999999996,0.012757764419940802
-4.4874999999999998,0.015823656733271366
-4.4862500000000001,0.020252167852528632
-4.4850000000000003,0.026383952479189773
-4.4837499999999997,0.033878355911785507
-4.4824999999999999,0.042054068747333667
-4.4812500000000002,0.050911090985848201
-4.4800000000000004,0.058064839716952858
-4.4787499999999998,0.063174660239176034
-4.4775,0.066581207253989305
-4.4762500000000003,0.0710097183732466
-4.4749999999999996,0.075778884193987192
-4.4737499999999999,0.080207395313242447
-4.4725000000000001,0.083954597029537059
-4.4712500000000004,0.08599852523842412
-4.4699999999999998,0.087701798745831672
-4.46875,0.089405072253238321
-4.4675000000000002,0.091449000462126284
-4.4662499999999996,0.093492928671014733
-4.4649999999999999,0.094514892775458242
-4.4637500000000001,0.094514892775458242
-4.4625000000000004,0.094174238073977082
-4.4612499999999997,0.095196202178420897
-4.46,0.097921439790271542
-4.4587500000000002,0.10132798680508481
-4.4574999999999996,0.10473453381989919
-4.4562499999999998,0.10711911673026742
-4.4550000000000001,0.10950369964063672
-4.4537500000000003,0.1122289372524861
-4.4524999999999997,0.116316793670265
-4.4512499999999999,0.1200639953865579
-4.4500000000000002,0.12210792359544587
-4.4487500000000004,0.11938268598359646
-4.4474999999999998,0.11154762784952468
-4.44625,0.09928405859619685
-4.4450000000000003,0.0842952517310184
-4.4437499999999996,0.067943826059906898
-4.4424999999999999,0.050911090985848201
-4.4412500000000001,0.033878355911781788
-4.4400000000000004,0.018208239643647796
-4.4387499999999998,0.0049227062858688553
-4.4375,-0.0049562800570896737
-4.4362500000000002,-0.010406755280790922
-4.4349999999999996,-0.012450683489678123
-4.4337499999999999,-0.010747409982272249
-4.4325000000000001,-0.0070002082659776366
-4.4312500000000004,-0.0018903877437600391
-4.4299999999999997,0.0035600874799435467
-4.42875,0.0090105627036447949
-4.4275000000000002,0.013439073822902076
-4.4262499999999996,0.015483002031789884
-4.4249999999999998,0.015142347330308711
-4.4237500000000001,0.013439073822902076
-4.4225000000000003,0.011395145614015029
-4.4212499999999997,0.0093512174051259677
-4.4199999999999999,0.0090105627036447949
-4.4187500000000002,0.010373181509570117
-4.4175000000000004,0.013439073822900681
-4.4162499999999998,0.017186275539196688
-4.415,0.020592822554009974
-4.4137500000000003,0.021274131956972628
-4.4124999999999996,0.018208239643637728
-4.4112499999999999,0.011735800315495426
-4.4100000000000001,0.0025381233754995514
-4.4087500000000004,-0.0080221723704168302
-4.4074999999999998,-0.018241813414861488
-4.40625,-0.027439490354857349
-4.4050000000000002,-0.035955857891890569
-4.4037499999999996,-0.044812880130409592
-4.4024999999999999,-0.054691866473363632
-4.4012500000000001,-0.065933471622247469
-4.4000000000000004,-0.079219004980013247
-4.3987499999999997,-0.094207811845197734
-4.3975,-0.10987792811333885
-4.3962500000000002,-0.12418542557555465
-4.3949999999999996,-0.13474572132147877
-4.3937499999999998,-0.14121816064962106
-4.3925000000000001,-0.14326208885850905
-4.3912500000000003,-0.14326208885850905
-4.3899999999999997,-0.14189947005258344
-4.3887499999999999,-0.14121816064962106
-4.3875000000000002,-0.14258077945554637
-4.3862500000000004,-0.14632798117183932
-4.3849999999999998,-0.15109714699257959
-4.38375,-0.15416303930591155
-4.3825000000000003,-0.15654762221628085
-4.3812499999999996,-0.15927285982813352
-4.3799999999999999,-0.16370137094738874
-4.3787500000000001,-0.16881119146960868
-4.3775000000000004,-0.1735803572903451
-4.3762499999999998,-0.17698690430516056
-4.375,-0.18005279661849252
-4.3737500000000002,-0.18141541542441783
-4.3724999999999996,-0.18107476072293524
-4.3712499999999999,-0.17834952311108587
-4.3700000000000001,-0.17153642908145933
-4.3687500000000004,-0.16131678803702409
-4.3674999999999997,-0.14973452818665428
-4.36625,-0.13713030423184513
-4.3650000000000002,-0.1258886990829613
-4.3637499999999996,-0.11737233154592591
-4.3624999999999998,-0.11260316572518948
-4.3612500000000001,-0.11192185632222681
-4.3600000000000003,-0.11600971274000091
-4.3587499999999997,-0.12146018796370665
-4.3574999999999999,-0.12725131788888661
-4.3562500000000002,-0.13099851960518122
-4.3550000000000004,-0.13236113841110592
-4.3537499999999998,-0.13236113841110653
-4.3525,-0.13236113841110653
-4.3512500000000003,-0.13236113841110653
-4.3499999999999996,-0.13304244781406935
-4.3487499999999999,-0.13338310251555052
-4.3475000000000001,-0.13304244781406918
-4.3462500000000004,-0.13236113841110683
-4.3449999999999998,-0.13338310251555052
-4.34375,-0.13644899482888248
-4.3425000000000002,-0.14053685124665841
-4.3412499999999996,-0.14428405296295427
-4.3399999999999999,-0.14700929057480366
-4.3387500000000001,-0.14666863587332232
-4.3375000000000004,-0.14326208885851061
-4.3362499999999997,-0.13644899482888248
-4.335,-0.12691066318740526
-4.3337500000000002,-0.11600971274000277
-4.3324999999999996,-0.10510876229259668
-4.3312499999999998,-0.097273704158529692
-4.3300000000000001,-0.092504538337791098
-4.3287500000000003,-0.091482574233347561
-4.3274999999999997,-0.092845193039273508
-4.3262499999999999,-0.095229775949641729
-4.3250000000000002,-0.098976977665936341
-4.3237500000000004,-0.10306483408371042
-4.3224999999999998,-0.10681203580000689
-4.32125,-0.10953727341185752
-4.3200000000000003,-0.11158120162074549
-4.3187499999999996,-0.11294382042667174
-4.3174999999999999,-0.11498774863555877
-4.3162500000000001,-0.1177129862474094
-4.3150000000000004,-0.12111953326222114
-4.3137499999999998,-0.12520738967999864
-4.3125,-0.12759197259036792
-4.3112500000000002,-0.1282732819933306
-4.3099999999999996,-0.1282732819933303
-4.3087499999999999,-0.12759197259036792
-4.3075000000000001,-0.12725131788888661
-4.3062500000000004,-0.12759197259036775
-4.3049999999999997,-0.12793262729184926
-4.30375,-0.12759197259036792
-4.3025000000000002,-0.1248667349785173
-4.3012499999999996,-0.1211195332622213
-4.2999999999999998,-0.11805364094889073
-4.2987500000000001,-0.1153284033370401
-4.2975000000000003,-0.1153284033370401
-4.2962499999999997,-0.1187349503518554
-4.2949999999999999,-0.12316346147111067
-4.2937500000000002,-0.12691066318740526
-4.2925000000000004,-0.12861393669481114
-4.2912499999999998,-0.1282732819933306
-4.29,-0.12622935378444261
-4.2887500000000003,-0.12350411617259199
-4.2874999999999996,-0.12043822385925802
-4.2862499999999999,-0.11600971274000277
-4.2850000000000001,-0.1091966187103762
-4.2837500000000004,-0.10102090587482802
-4.2824999999999998,-0.091482574233347103
-4.28125,-0.083988170800757878
-4.2800000000000002,-0.079559659681500611
-4.2787499999999996,-0.076834422069648897
-4.2774999999999999,-0.07444983915928069
-4.2762500000000001,-0.072065256248911386
-4.2750000000000004,-0.068658709234099655
-4.2737499999999997,-0.06627412632372881
-4.2725,-0.065252162219284815
-4.2712500000000002,-0.065252162219284815
-4.2699999999999996,-0.067296090428174332
-4.2687499999999998,-0.070702637442986077
-4.2675000000000001,-0.075131148562243344
-4.2662500000000003,-0.080581623785942122
-4.2649999999999997,-0.087394717815574577
-4.2637499999999999,-0.094889121248160402
-4.2625000000000002,-0.1020428699792683
-4.2612500000000004,-0.10885596400889176
-4.2599999999999998,-0.11566905803852143
-4.25875,-0.12043822385926004
-4.2575000000000003,-0.12316346147111067
-4.2562499999999996,-0.1238447708740727
-4.2549999999999999,-0.122482152068148
-4.2537500000000001,-0.11941625975481604
-4.2525000000000004,-0.11600971274000432
-4.2512499999999998,-0.11158120162074549
-4.25,-0.10613072639704424
-4.2487500000000002,-0.099998941770380323
-4.2474999999999996,-0.093185847740751115
-4.2462499999999999,-0.087394717815571163
-4.2450000000000001,-0.084669480203720546
-4.2437500000000004,-0.085691444308164069
-4.2424999999999997,-0.090460610128903121
-4.24125,-0.096933049457048365
-4.2400000000000002,-0.10306483408371228
-4.2387499999999996,-0.10783399990445211
-4.2374999999999998,-0.11055923751630151
-4.2362500000000001,-0.11158120162074549
-4.2350000000000003,-0.11055923751630196
-4.2337499999999997,-0.10851530930741216
-4.2324999999999999,-0.10544941699408159
-4.2312500000000002,-0.10136156057630563
-4.2300000000000004,-0.097273704158531552
-4.2287499999999998,-0.091823228934828444
-4.2275,-0.085691444308164527
-4.2262500000000003,-0.079219004980019284
-4.2249999999999996,-0.073427875054834835
-4.2237499999999999,-0.069340018637060755
-4.2225000000000001,-0.067977399831135446
-4.2212500000000004,-0.06934001863706013
-4.2199999999999998,-0.072405910950392713
-4.21875,-0.07683442206964998
-4.2175000000000002,-0.080922278487425919
-4.2162499999999996,-0.085691444308167317
-4.2149999999999999,-0.091823228934828444
-4.2137500000000001,-0.099998941770380323
-4.2125000000000004,-0.10885596400889083
-4.2112499999999997,-0.11737233154592808
-4.21,-0.12622935378444261
-4.2087500000000002,-0.13474572132147583
-4.2074999999999996,-0.14326208885851216
-4.2062499999999998,-0.15007518288813562
-4.2050000000000001,-0.15348172990294889
-4.2037500000000003,-0.15382238460443007
-4.2024999999999997,-0.15211911109702267
-4.2012499999999999,-0.15007518288813562
-4.2000000000000002,-0.14734994527628498
-4.1987500000000004,-0.14224012475406739
-4.1974999999999998,-0.13474572132147583
-4.19625,-0.12657000848592395
-4.1950000000000003,-0.11941625975481604
-4.1937499999999996,-0.11532840333703948
-4.1924999999999999,-0.11396578453111479
-4.1912500000000001,-0.11669102214296542
-4.1900000000000004,-0.12146018796370185
-4.1887499999999998,-0.12793262729184926
-4.1875,-0.13372375721703184
-4.1862500000000002,-0.13747095893332645
-4.1849999999999996,-0.13985554184369622
-4.1837499999999999,-0.14087750594813975
-4.1825000000000001,-0.14087750594813975
-4.1812500000000004,-0.13917423244073387
-4.1799999999999997,-0.13678964953036379
-4.17875,-0.13406441191851318
-4.1775000000000002,-0.12963590079925591
-4.1762499999999996,-0.12282280676962577
-4.1749999999999998,-0.11498774863555877
-4.1737500000000001,-0.10510876229260024
-4.1725000000000003,-0.094548466546683863
-4.1712499999999997,-0.082966206696309094
-4.1699999999999999,-0.072405910950392713
-4.1687500000000002,-0.06423019811484082
-4.1675000000000004,-0.057076449383736183
-4.1662499999999998,-0.051285319458550346
-4.165,-0.046516153637811745
-4.1637500000000003,-0.043790916025961121
-4.1624999999999996,-0.042087642518553861
-4.1612499999999999,-0.040725023712629163
-4.1600000000000001,-0.040043714309666509
-4.1587500000000004,-0.0414063331155912
-4.1574999999999998,-0.045834844234849091
-4.15625,-0.054351211771882305
-4.1550000000000002,-0.065252162219284815
-4.1537499999999996,-0.075812457965210647
-4.1524999999999999,-0.086032099009645854
-4.1512500000000001,-0.093867157143716407
-4.1500000000000004,-0.099658287068896359
-4.1487499999999997,-0.10272417938223095
-4.1475,-0.10510876229260024
-4.1462500000000002,-0.10715269050148822
-4.1449999999999996,-0.10919661871037713
-4.1437499999999998,-0.11124054691926416
-4.1425000000000001,-0.11294382042667081
-4.1412500000000003,-0.11362512982963316
-4.1399999999999997,-0.11396578453111494
-4.1387499999999999,-0.11430643923259612
-4.1375000000000002,-0.11328447512815214
-4.1362500000000004,-0.10987792811334041
-4.1349999999999998,-0.10374614348667494
-4.13375,-0.095911085352604383
-4.1325000000000003,-0.086032099009645854
-4.1312499999999996,-0.076153112666683759
-4.1299999999999999,-0.068318054532616773
-4.1287500000000001,-0.062867579308915511
-4.1275000000000004,-0.061164305801509652
-4.1262499999999998,-0.063548888711878165
-4.125,-0.069340018637060755
-4.1237500000000002,-0.07683442206964998
-4.1224999999999996,-0.08501013490520512
-4.1212499999999999,-0.092163883636309771
-4.1200000000000001,-0.096933049457048365
-4.1187500000000004,-0.099998941770378935
