#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A12
#Date Time: 2017-11-03 14:36:47.619
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: 0 VHyst.: AutoHoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V

Time (s),Channel 1 (V)
-5,-0.15266947690021279
-4.9987500000000002,-0.15266947690021279
-4.9974999999999996,-0.15266947690021279
-4.9962499999999999,-0.15266947690021279
-4.9950000000000001,-0.15632945245296562
-4.9937500000000004,-0.15632945245296562
-4.9924999999999997,-0.15632945245296562
-4.99125,-0.15632945245296562
-4.9900000000000002,-0.15632945245296562
-4.9887499999999996,-0.15632945245296562
-4.9874999999999998,-0.15632945245296562
-4.9862500000000001,-0.15632945245296562
-4.9850000000000003,-0.15998942800571678
-4.9837499999999997,-0.15632945245296562
-4.9824999999999999,-0.15632945245296562
-4.9812500000000002,-0.15632945245296562
-4.9800000000000004,-0.15632945245296562
-4.9787499999999998,-0.15632945245296562
-4.9775,-0.15632945245296562
-4.9762500000000003,-0.15632945245296562
-4.9749999999999996,-0.15632945245296562
-4.9737499999999999,-0.15632945245296562
-4.9725000000000001,-0.15266947690021279
-4.9712500000000004,-0.14900950134746163
-4.9699999999999998,-0.14900950134745997
-4.96875,-0.14534952579470714
-4.9675000000000002,-0.14168955024195432
-4.9662499999999996,-0.13802957468919982
-4.9649999999999999,-0.13436959913644864
-4.9637500000000001,-0.13070962358369581
-4.9625000000000004,-0.12338967247819349
-4.9612499999999997,-0.11972969692543733
-4.96,-0.11240974581993168
-4.9587500000000002,-0.10508979471442602
-4.9574999999999996,-0.10142981916166986
-4.9562499999999998,-0.094109868056167528
-4.9550000000000001,-0.083129941397909052
-4.9537500000000003,-0.075809990292406718
-4.9524999999999997,-0.064830063634139901
-4.9512499999999999,-0.053850136975886413
-4.9500000000000002,-0.04287021031762793
-4.9487500000000004,-0.031890283659374435
-4.9474999999999998,-0.020910357001110953
-4.94625,-0.0062704547900996367
-4.9450000000000003,0.0083694474209116791
-4.9437499999999996,0.019349374079176824
-4.9424999999999999,0.033989276290181482
-4.9412500000000001,0.05228915405394563
-4.9400000000000004,0.066929056264950285
-4.9387499999999998,0.081568958475968262
-4.9375,0.096208860686979578
-4.9362500000000002,0.11450873845074372
-4.9349999999999996,0.1328086162145162
-4.9337499999999999,0.151108493978272
-4.9325000000000001,0.16940837174203616
-4.9312500000000004,0.18770824950579196
-4.9299999999999997,0.20600812726956444
-4.92875,0.22796798058608142
-4.9275000000000002,0.24626785834984555
-4.9262499999999996,0.26822771166637088
-4.9249999999999998,0.28652758943012668
-4.9237500000000001,0.30848744274664364
-4.9225000000000003,0.32678732051039949
-4.9212499999999997,0.34874717382693476
-4.9199999999999999,0.37070702714344173
-4.9187500000000002,0.38900690490720591
-4.9175000000000004,0.41096675822371287
-4.9162499999999998,0.42926663598748699
-4.915,0.451226489304004
-4.9137500000000003,0.46952636706776812
-4.9124999999999996,0.4914862203842934
-4.9112499999999999,0.5097860981480492
-4.9100000000000001,0.52808597591181339
-4.9087500000000004,0.54638585367556924
-4.9074999999999998,0.56468573143934164
-4.90625,0.58298560920310583
-4.9050000000000002,0.59762551141411713
-4.9037499999999996,0.61592538917788797
-4.9024999999999999,0.63056529138889261
-4.9012500000000001,0.64154521804715114
-4.9000000000000004,0.65618512025815579
-4.8987499999999997,0.66716504691642087
-4.8975,0.6781449735746794
-4.8962500000000002,0.68912490023293782
-4.8949999999999996,0.70010482689119968
-4.8937499999999998,0.707424777996702
-4.8925000000000001,0.71474472910220765
-4.8912500000000003,0.71840470465495887
-4.8899999999999997,0.72206468020771497
-4.8887499999999999,0.72572465576046619
-4.8875000000000002,0.72572465576046619
-4.8862500000000004,0.72572465576046619
-4.8849999999999998,0.72572465576046619
-4.88375,0.72206468020771331
-4.8825000000000003,0.71840470465496054
-4.8812499999999996,0.71108475354945155
-4.8799999999999999,0.70376480244394923
-4.8787500000000001,0.69644485133844347
-4.8775000000000004,0.68546492468019005
-4.8762499999999998,0.67448499802192652
-4.875,0.65984509581091522
-4.8737500000000002,0.64520519359990391
-4.8724999999999996,0.63056529138888429
-4.8712499999999999,0.61226541362512843
-4.8700000000000001,0.59396553586136436
-4.8687500000000004,0.57200568254485729
-4.8674999999999997,0.55004582922833034
